entity,id
Q03175,12285
P07327,12286
D010400,12287
D014283,12288
ATC:J04A,12289
Q96PE7,12290
ATC:J01,12291
Q9UL12,12292
P10632,12293
D001087,12294
Q9NUB1,12295
O75342,12296
P08637,12297
O43776,12298
D018712,12299
ATC:A09,12300
P35367,12301
D047090,12302
P9WQG9,12303
P32068,12304
P22310,12305
P52664,12306
D047151,12307
ATC:N,12308
P12694,12309
D000759,12310
D003841,12311
P31645,12312
Q93099,12313
Q4KSH9,12314
P16615,12315
D028321,12316
P31939,12317
Q16445,12318
D013386,12319
Q8NBU5,12320
P46059,12321
P35846,12322
D001798,12323
D009676,12324
D000146,12325
O60701,12326
Q13825,12327
P37617,12328
P15538,12329
P24298,12330
ATC:L03A,12331
P48544,12332
D003984,12333
Q56YA5,12334
P19366,12335
Q8VCC1,12336
F5H104,12337
Q99424,12338
D000441,12339
Q01581,12340
D000893,12341
P30613,12342
O60547,12343
P10346,12344
Q96GW1,12345
Q5JPH6,12346
ATC:R06AA,12347
P0C871,12348
D005916,12349
D017739,12350
D012997,12351
D017366,12352
ATC:S01BC09,12353
ATC:A03AX05,12354
O75845,12355
P20132,12356
Q9Y2P5,12357
P77398,12358
D3Z6H8,12359
Q5KUI3,12360
Q8X714,12361
P47870,12362
D000906,12363
Q99999,12364
P12277,12365
P16152,12366
Q99N42,12367
P48775,12368
P17898,12369
Q9GZT4,12370
P32297,12371
D014227,12372
P51553,12373
D3Z6P0,12374
P28223,12375
P21397,12376
ATC:A10,12377
Q16647,12378
Q15788,12379
P0AGE5,12380
P07014,12381
D000605,12382
P04150,12383
Q3U1V6,12384
Q9ESP1,12385
D010860,12386
Q8BKZ9,12387
D064907,12388
D000991,12389
D008094,12390
D013844,12391
P92983,12392
D004967,12393
P21182,12394
D005740,12395
Q9LF46,12396
D019602,12397
D050299,12398
D014665,12399
P0AA84,12400
P32929,12401
P00966,12402
D011720,12403
ATC:R05,12404
P22694,12405
Q16775,12406
D007477,12407
P07741,12408
P0AC81,12409
O43708,12410
Q99714,12411
P29475,12412
P43681,12413
D004365,12414
D065701,12415
P51589,12416
P34896,12417
D003959,12418
ATC:D08A,12419
D000143,12420
ATC:R05CB,12421
P13114,12422
D047428,12423
Q07837,12424
P35354,12425
ATC:N05AX,12426
D000931,12427
Q8TCU5,12428
Q9UNK4,12429
D000601,12430
D006841,12431
P07550,12432
D019141,12433
D003562,12434
D049990,12435
Q04066,12436
D014149,12437
Q00955,12438
P38435,12439
Q9NWZ5,12440
ATC:V08,12441
P07203,12442
ATC:A10BH51,12443
P31995,12444
Q9Y6A2,12445
Q99808,12446
Q99KQ4,12447
D005936,12448
ATC:A12BA04,12449
D004573,12450
D006839,12451
Q9NZQ7,12452
Q06203,12453
ATC:A01A,12454
P31937,12455
D003516,12456
P0A733,12457
D006851,12458
P46527,12459
D013806,12460
P37689,12461
P41407,12462
ATC:L01AD06,12463
P23378,12464
P98194,12465
O00555,12466
Q02928,12467
P13727,12468
Q8VC97,12469
P45954,12470
ATC:A,12471
P38571,12472
Q8TCT0,12473
D004232,12474
P02585,12475
D013862,12476
D000981,12477
P18054,12478
P14679,12479
O49523,12480
D046911,12481
D000317,12482
P24215,12483
D001679,12484
D007093,12485
P06276,12486
ATC:C05AE,12487
ATC:P,12488
P0A9S7,12489
D001578,12490
P22309,12491
P13196,12492
P54687,12493
Q99LB6,12494
Q7Z449,12495
P18089,12496
Q13425,12497
P14174,12498
P42898,12499
D018727,12500
P47897,12501
D000892,12502
P45563,12503
P08908,12504
ATC:L04AC,12505
Q12809,12506
P15328,12507
Q46920,12508
P0DP23,12509
D030521,12510
D064419,12511
D012712,12512
ATC:A09AA,12513
P14735,12514
Q9FZ62,12515
D005100,12516
D007128,12517
Q9UNQ0,12518
P23975,12519
D000903,12520
D012702,12521
P22888,12522
O15067,12523
ATC:C05AD01,12524
P41222,12525
Q93088,12526
Q9R0N0,12527
P23109,12528
P31459,12529
drug_action,12530
ATC:G01AA,12531
P30711,12532
P30793,12533
D000700,12534
P09211,12535
P06988,12536
P46109,12537
P00937,12538
O75911,12539
P30084,12540
P54869,12541
P00722,12542
Q8TCT1,12543
P22460,12544
P17174,12545
P05089,12546
P49189,12547
ATC:C01EB13,12548
P16659,12549
P48728,12550
P24077,12551
P26602,12552
ATC:A03AD,12553
P00797,12554
P35914,12555
P67870,12556
P69805,12557
P35348,12558
Q6IN67,12559
ATC:H03BA02,12560
D019384,12561
D000900,12562
D016166,12563
ATC:C07BB,12564
D000083,12565
ATC:D06AX,12566
ATC:A16A,12567
Q13733,12568
P40939,12569
Q9UBS4,12570
ATC:N01BB08,12571
D006867,12572
P16662,12573
D020533,12574
Q92887,12575
P55084,12576
P12821,12577
D014150,12578
D064751,12579
P04424,12580
ATC:V04CK03,12581
O95342,12582
Q15849,12583
ATC:D07A,12584
D003510,12585
D001393,12586
Q8WU08,12587
P00390,12588
D011073,12589
Q99798,12590
P22413,12591
ATC:C05BA53,12592
D019161,12593
Q6IA69,12594
P67775,12595
P14625,12596
D014805,12597
Z00Z00,12598
P48549,12599
D006574,12600
P23492,12601
D013400,12602
P07477,12603
ATC:A10BB09,12604
Q02641,12605
D001685,12606
O15440,12607
Q9Y3Q4,12608
D000995,12609
ATC:N05AH01,12610
P08200,12611
D000599,12612
Q16850,12613
D003067,12614
P15291,12615
Q13126,12616
P00568,12617
Q9Y233,12618
P9WHU1,12619
P60174,12620
P25087,12621
Q02252,12622
P21524,12623
D007166,12624
ATC:C09D,12625
Q8WVQ1,12626
O43451,12627
D006730,12628
Q9NR45,12629
P35270,12630
P11498,12631
Q8BLN5,12632
P0AD61,12633
P51648,12634
P07311,12635
Q8QZY2,12636
P56937,12637
Q06278,12638
P17596,12639
Q06204,12640
D065607,12641
D000970,12642
P35498,12643
P78536,12644
P0A6T1,12645
Q5EBM0,12646
D000276,12647
D059005,12648
P06709,12649
Q15758,12650
D001779,12651
P0A7G9,12652
Q9NUN7,12653
Q96KN2,12654
D004364,12655
D005765,12656
D006727,12657
P56817,12658
D000975,12659
P11177,12660
B1XGT1,12661
P30520,12662
ATC:J01EE01,12663
P00492,12664
O95528,12665
D028561,12666
P51857,12667
P19642,12668
D011246,12669
P0A6C8,12670
Q9R1Z7,12671
P31994,12672
O95864,12673
D011372,12674
ATC:J05AX65,12675
D004786,12676
Q63886,12677
Q91WS4,12678
D000731,12679
P03369,12680
Q96NT5,12681
P11586,12682
ATC:C01,12683
ATC:G03FA11,12684
Q13630,12685
P21728,12686
P55408,12687
P05164,12688
P18200,12689
P27487,12690
ATC:D,12691
O43497,12692
D006843,12693
Q96EK6,12694
Q9NQ66,12695
D058826,12696
Q9BQB6,12697
P82251,12698
D018733,12699
D000996,12700
ATC:A08AA07,12701
ATC:V,12702
Q9UG56,12703
ATC:M05BB01,12704
P37231,12705
Q9UI17,12706
P17854,12707
P20711,12708
P0A7D7,12709
D006397,12710
P15019,12711
P05165,12712
O95180,12713
P08312,12714
D000081,12715
D011812,12716
P10275,12717
D018689,12718
D063387,12719
Q14117,12720
P04406,12721
P0ABR9,12722
D020845,12723
Q9GZT9,12724
P16460,12725
P26440,12726
Q9UJ70,12727
P36148,12728
D006840,12729
P00374,12730
P35558,12731
P30038,12732
P14324,12733
D015032,12734
P14867,12735
D016861,12736
ATC:S02DA03,12737
P07650,12738
P35869,12739
D003853,12740
D010455,12741
P30566,12742
D014529,12743
D053610,12744
D009419,12745
Q15126,12746
P18031,12747
P9WQ77,12748
Q93Z70,12749
D011810,12750
P42588,12751
P0AFF0,12752
Q16774,12753
P19096,12754
ATC:M,12755
Q96NU7,12756
Q9UBQ7,12757
Q7KZN9,12758
P00509,12759
ATC:L01XC,12760
Q8BH95,12761
P01203,12762
P10614,12763
Q99705,12764
ATC:G01AE10,12765
Q5SWU9,12766
P16050,12767
D018373,12768
P0A993,12769
P31040,12770
Q96RQ3,12771
D000960,12772
D011245,12773
Q16678,12774
D018501,12775
ATC:L04A,12776
Q969I6,12777
P04181,12778
ATC:N06BA,12779
Q13907,12780
Q9GZR5,12781
Q9Z0R9,12782
P41181,12783
P69905,12784
P0A953,12785
D045762,12786
Q9Y617,12787
P19237,12788
Q96PN6,12789
O14684,12790
D013830,12791
ATC:N01,12792
ATC:C08C,12793
P08172,12794
Q9FFT4,12795
P11229,12796
P01189,12797
D000982,12798
P12318,12799
D058085,12800
D000838,12801
P00904,12802
D057911,12803
P47791,12804
P07395,12805
D062367,12806
P0ABF8,12807
D013956,12808
P0A805,12809
D011084,12810
O95992,12811
Q92736,12812
Q14749,12813
P37677,12814
P03472,12815
D011412,12816
D007651,12817
ATC:N06AX14,12818
D000889,12819
ATC:A11,12820
P50453,12821
D004396,12822
P17787,12823
P51787,12824
P62750,12825
P23381,12826
Q4LDG0,12827
P06858,12828
D005459,12829
Q9UKG9,12830
ATC:B02B,12831
P69828,12832
ATC:A08AA,12833
Q9M1V2,12834
O75751,12835
Q9NZL9,12836
D003276,12837
P22437,12838
P41439,12839
P07738,12840
P0AGJ9,12841
P16676,12842
D063385,12843
P08179,12844
Q16696,12845
D006795,12846
D003115,12847
ATC:A06AX06,12848
P06737,12849
P00184,12850
P23256,12851
P48058,12852
P28566,12853
P23443,12854
D018696,12855
ATC:S01B,12856
Q06210,12857
P11473,12858
Q96C36,12859
O60931,12860
P0A749,12861
Q08499,12862
P03951,12863
P46721,12864
P16608,12865
P49146,12866
Q92769,12867
D008420,12868
Q13002,12869
P46072,12870
D011122,12871
P26638,12872
ATC:J01C,12873
ATC:R03A,12874
D009125,12875
Q9C5C4,12876
P61889,12877
O00204,12878
O15439,12879
D006424,12880
Q16853,12881
D065606,12882
Q9NZV8,12883
P51884,12884
P08709,12885
ATC:G03FB04,12886
ATC:L04AX,12887
P20051,12888
Q9NSA0,12889
P09467,12890
Q8IXL7,12891
Q13621,12892
ATC:C01DA63,12893
Q9LY74,12894
Q78JT3,12895
D050071,12896
ATC:G03FB,12897
Q9FJM5,12898
P33247,12899
P83795,12900
P35462,12901
P34913,12902
P00491,12903
O15438,12904
P35372,12905
ATC:M02,12906
P0A6H8,12907
Q08477,12908
P18505,12909
ATC:S03,12910
O75414,12911
Q92831,12912
D009698,12913
Q15759,12914
P10826,12915
D011619,12916
ATC:B05,12917
P19623,12918
Q9HAS3,12919
ATC:J04AM,12920
D007162,12921
Q07817,12922
ATC:L03AA03,12923
Q8QZR1,12924
D009281,12925
P12268,12926
ATC:R03AK09,12927
B2RQC6,12928
O65790,12929
ATC:B02BD02,12930
Q16772,12931
P07814,12932
D000179,12933
P00549,12934
Q13224,12935
P53597,12936
Q91W43,12937
P04798,12938
D006063,12939
P53045,12940
P35790,12941
ATC:G02C,12942
Q8TF71,12943
D024505,12944
ATC:A12,12945
P12995,12946
Q8WYK0,12947
Q91YI0,12948
D007917,12949
Q9P0Z9,12950
ATC:L01XX,12951
O64883,12952
Q15822,12953
D000147,12954
Q04447,12955
Q9QXE0,12956
P54709,12957
Q9NSD9,12958
D001550,12959
ATC:L01XB,12960
P0AF16,12961
ATC:J05AX66,12962
Q9UBR1,12963
D011161,12964
P11182,12965
ATC:D09AA,12966
P04049,12967
Q99447,12968
D003854,12969
P17707,12970
P05771,12971
Q9Y3D2,12972
D000962,12973
P53004,12974
O75891,12975
ATC:R05DA,12976
O75469,12977
P02763,12978
ATC:N07CA,12979
D036341,12980
O14594,12981
P00748,12982
P13000,12983
Q99707,12984
P0A8Q3,12985
ATC:V03A,12986
Q13547,12987
Q9SJM7,12988
P00742,12989
D000929,12990
D006862,12991
D052246,12992
O15296,12993
D065693,12994
D017553,12995
P33038,12996
Q9UBM1,12997
P38840,12998
ATC:J01GA,12999
Q13424,13000
Q9UIJ7,13001
Q04760,13002
P77570,13003
P26358,13004
P15067,13005
P06149,13006
P53985,13007
Q06178,13008
P03303,13009
D012263,13010
D008565,13011
P40126,13012
D000597,13013
P33260,13014
Q59961,13015
ATC:G01AF05,13016
ATC:B05CB03,13017
D006023,13018
P23538,13019
P21599,13020
P07285,13021
signaling,13022
D019428,13023
P68366,13024
D006401,13025
P09148,13026
ATC:S03C,13027
P22256,13028
D045726,13029
P26678,13030
D014151,13031
P42632,13032
D055605,13033
Q9FPH3,13034
Q96GD4,13035
D009706,13036
D018846,13037
P63000,13038
P35968,13039
Q12882,13040
D011278,13041
P0AER3,13042
P53582,13043
D009821,13044
P19367,13045
D014662,13046
P51170,13047
D013267,13048
D052336,13049
P63208,13050
P36946,13051
P01552,13052
D007933,13053
P36957,13054
Q16671,13055
ATC:A14AA07,13056
P14416,13057
P12683,13058
P0AFK9,13059
Q16873,13060
D005021,13061
Q38929,13062
ATC:C,13063
D001337,13064
Q9NS40,13065
Q92934,13066
Q04828,13067
P42765,13068
Q15878,13069
D014118,13070
D004602,13071
Q8GYY0,13072
P18825,13073
P42574,13074
P19801,13075
P51660,13076
D017601,13077
O95237,13078
P0A996,13079
P98187,13080
P00480,13081
ATC:A08A,13082
D064420,13083
P06733,13084
ATC:J01DC,13085
O43868,13086
P17858,13087
P60906,13088
D011282,13089
P36959,13090
Q9ULX7,13091
ATC:G01AF20,13092
P0AER8,13093
P07437,13094
D008996,13095
Q12879,13096
P40925,13097
D007659,13098
P02647,13099
D006880,13100
P16683,13101
P42262,13102
P04745,13103
P0ABH7,13104
ATC:J01GB,13105
P26663,13106
P68400,13107
P01834,13108
P17812,13109
P15559,13110
ATC:S01LA03,13111
P27796,13112
Q9NR19,13113
Q8TBF2,13114
D000322,13115
P50096,13116
D018691,13117
P12709,13118
P0AC44,13119
D007004,13120
ATC:B05C,13121
P34897,13122
P08686,13123
Q99NB1,13124
P45395,13125
Q15842,13126
P60709,13127
D005938,13128
P0A7A7,13129
D017672,13130
P36871,13131
P15382,13132
P0AFF4,13133
P0A9H5,13134
D000777,13135
P31327,13136
P08235,13137
P35503,13138
ATC:P02CC01,13139
P78061,13140
P41146,13141
D063065,13142
Q02978,13143
ATC:R02AA14,13144
P32321,13145
ATC:V04CG,13146
Q06187,13147
D011688,13148
ATC:V03,13149
ATC:L01X,13150
D006635,13151
P19838,13152
P9WQB3,13153
Q9Y619,13154
P46926,13155
D001597,13156
ATC:N05B,13157
ATC:M03A,13158
P30049,13159
Q8XJ01,13160
Q6PCE3,13161
P04075,13162
Q84WV0,13163
D014326,13164
P40879,13165
P10644,13166
P06106,13167
D057847,13168
D000911,13169
ATC:N02CC,13170
D014443,13171
Q61753,13172
D013464,13173
O43826,13174
P32890,13175
O95336,13176
Q9UK17,13177
D036361,13178
P13805,13179
D045283,13180
P0AGC0,13181
ATC:H01,13182
D005227,13183
D019306,13184
Q96DP5,13185
A8K5J1 ,13186
ATC:C09BX,13187
ATC:N06AG,13188
P13667,13189
P21437,13190
P0AC88,13191
ATC:J01AA20,13192
P16467,13193
 P56775,13194
ATC:J05AR,13195
P20648,13196
D008665,13197
D008840,13198
P09417,13199
ATC:A06AB04,13200
P42330,13201
D015363,13202
P33401,13203
P0A9G6,13204
ATC:J01XB,13205
P54803,13206
ATC:C01BG01,13207
ATC:C07,13208
P43005,13209
P16109,13210
Q07869,13211
P20309,13212
D005026,13213
ATC:A11D,13214
D006496,13215
P01308,13216
Q7Z4N8,13217
D046948,13218
D000891,13219
P30556,13220
P08842,13221
ATC:D06BA,13222
ATC:N05CA02,13223
ATC:A02AD02,13224
ATC:A10AB,13225
P49841,13226
Q92482,13227
D009812,13228
P0A6F3,13229
P0A9M5,13230
ATC:L01CD02,13231
P10515,13232
P24462,13233
ATC:B,13234
ATC:C09,13235
P33527,13236
P0AEK2,13237
P17735,13238
P0A6K6,13239
D005663,13240
P17993,13241
D011685,13242
ATC:V08C,13243
Q14353,13244
Q04792,13245
Q922Z0,13246
P28335,13247
P05452,13248
D014475,13249
P13439,13250
Q08224,13251
P32418,13252
P32055,13253
D006898,13254
D018686,13255
D003988,13256
P47901,13257
ATC:G03FA17,13258
Q15596,13259
D050256,13260
P10997,13261
O35969,13262
D004358,13263
Q3UP75,13264
Q9NYL5,13265
D006633,13266
P06968,13267
ATC:D01AE,13268
D000316,13269
P00918,13270
P00740,13271
P04637,13272
ATC:A16AX09,13273
ATC:N06A,13274
P75919,13275
Q9Y694,13276
D003879,13277
P51649,13278
P12931,13279
P00505,13280
Q12680,13281
ATC:C10AD,13282
P21549,13283
D019440,13284
Q8BP47,13285
D006576,13286
Q01668,13287
D012102,13288
P51178,13289
D001993,13290
ATC:N05CA,13291
O00180,13292
D013438,13293
D013259,13294
ATC:C03,13295
D001569,13296
P06993,13297
ATC:H02,13298
O09114,13299
Q7TSQ8,13300
P0A817,13301
P13929,13302
Q12166,13303
D009607,13304
Q9UDR5,13305
D018663,13306
Q92731,13307
ATC:C02,13308
Q14376,13309
P0AC41,13310
P07099,13311
P21905,13312
D006887,13313
O81852,13314
P41250,13315
D020011,13316
D013876,13317
P51659,13318
D007097,13319
Q9UPY5,13320
D003287,13321
O95954,13322
ATC:L01BC01,13323
P47176,13324
P35568,13325
ATC:G03,13326
Q9Z9H6,13327
P48050,13328
Q14524,13329
P51164,13330
P09488,13331
P45378,13332
P08700,13333
D000148,13334
Q5I7T1,13335
O88533,13336
Q9X278,13337
ATC:J05AX,13338
ATC:D01AE18,13339
H0YLL5,13340
P28472,13341
P0AFG3,13342
Q86VL8,13343
P32895,13344
P51168,13345
P27253,13346
O15244,13347
D018943,13348
P00747,13349
Q15746,13350
D004963,13351
D005977,13352
D002090,13353
ATC:R03D,13354
ATC:V09,13355
D010647,13356
ATC:A02B,13357
Q9UI32,13358
Q14457,13359
P15496,13360
D058647,13361
ATC:J01E,13362
O15247,13363
Q9UBX1,13364
P02745,13365
ATC:C09DX03,13366
P0A9C0,13367
ATC:N05CD09,13368
P49914,13369
D000098,13370
ATC:A04AA,13371
P48163,13372
Q03426,13373
ATC:L03AX17,13374
P17710,13375
P50213,13376
ATC:R03,13377
P46881,13378
Q13639,13379
ATC:C07AA,13380
Q8JZQ5,13381
Q8BW75,13382
Q91W63,13383
D012596,13384
D006997,13385
D007372,13386
P0A712,13387
P18405,13388
P30125,13389
ATC:J01DH,13390
O43837,13391
Q62270,13392
Q9UNU6,13393
P28482,13394
D014508,13395
ATC:R03CC08,13396
P10186,13397
P31373,13398
P0ABQ0,13399
D045162,13400
P19971,13401
D064804,13402
ATC:M01AB04,13403
D001381,13404
P55210,13405
D010616,13406
ATC:R02AA05,13407
P18669,13408
P48169,13409
ATC:V08CX01,13410
P0AGE9,13411
ATC:M01AB,13412
Q9D964,13413
Q99519,13414
P03474,13415
P05160,13416
P08236,13417
D007192,13418
P0AA04,13419
Q96C23,13420
Q8IVS8,13421
P00720,13422
P0A959,13423
Q8CHR6,13424
P70245,13425
ATC:C09DA,13426
ATC:D08,13427
Q16539,13428
P19099,13429
Q8R087,13430
D009943,13431
ATC:C01B,13432
Q9UHW9,13433
P62913,13434
P06744,13435
D011741,13436
ATC:A01,13437
D005456,13438
D001688,13439
ATC:N01A,13440
P0A8V2,13441
ATC:D04,13442
ATC:G01AC,13443
P21829,13444
Q47538,13445
ATC:B03BA51,13446
D018124,13447
P16701,13448
Q13003,13449
P08506,13450
P54710,13451
P53554,13452
D054044,13453
P00962,13454
D005741,13455
D004042,13456
D010604,13457
ATC:N05,13458
Q9NVS9,13459
P46098,13460
ATC:D07AB,13461
D017616,13462
P43166,13463
ATC:A02AA,13464
D013440,13465
P48443,13466
P08243,13467
O75746,13468
P35510,13469
D016207,13470
P13716,13471
P28476,13472
Q01237,13473
P21108,13474
O35435,13475
D018678,13476
P47740,13477
D002784,13478
O23240,13479
Q9D892,13480
P10844,13481
ATC:M01,13482
D004151,13483
P29474,13484
P11444,13485
D042341,13486
P68371,13487
D020123,13488
P00736,13489
D000894,13490
P0AFE4,13491
Q68CK6,13492
P0A924,13493
P20248,13494
D010726,13495
P22188,13496
D058825,13497
P77674,13498
Q8BWF0,13499
D018674,13500
P41091,13501
P00441,13502
ATC:J05A,13503
P12259,13504
D000409,13505
ATC:R03AC17,13506
D014344,13507
D008670,13508
P12265,13509
ATC:L01BB06,13510
ATC:M09,13511
P29597,13512
D006852,13513
ATC:J01DC03,13514
D009465,13515
Q6PDY2,13516
ATC:R05DB,13517
ATC:C09CA,13518
D004164,13519
Q9Y6K0,13520
Q8N4E7,13521
D010908,13522
Q9Y6J6,13523
D013450,13524
ATC:A03AX,13525
P62620,13526
O00408,13527
P27797,13528
ATC:N07B,13529
P0AFD1,13530
P00363,13531
ATC:M02AB,13532
P00968,13533
P30542,13534
Q9UKU7,13535
D049971,13536
D010429,13537
Q03181,13538
ATC:N03A,13539
ATC:G,13540
D013261,13541
D010960,13542
D059003,13543
P0AF12,13544
D009941,13545
P32239,13546
D002121,13547
Q949X7,13548
D016227,13549
ATC:D01,13550
P13693,13551
D002511,13552
Q9BTZ2,13553
Q9NZK7,13554
P08559,13555
D011744,13556
P03886,13557
P13945,13558
P07813,13559
P51172,13560
D020404,13561
ATC:G03AA16,13562
P11387,13563
D015842,13564
D010276,13565
ATC:S02BA,13566
P17752,13567
P41972,13568
P13001,13569
Q9UBK8,13570
Q8R1Q9,13571
Q9R0M5,13572
P0A955,13573
D014807,13574
ATC:C05B,13575
Q15125,13576
P52789,13577
Q07021,13578
Q9WVK8,13579
Q3THS6,13580
P75959,13581
D011480,13582
P33981,13583
Q96I99,13584
Q6PHR2,13585
Q96MA6,13586
P30968,13587
P28330,13588
Q9LTX3,13589
D003270,13590
O04420,13591
D000681,13592
P76577,13593
Q09428,13594
P23845,13595
P31391,13596
P15289,13597
D011728,13598
P00325,13599
P0AFE0,13600
P31153,13601
ATC:R07,13602
P51163,13603
ATC:J01EB06,13604
ATC:D07CB05,13605
D009355,13606
Q8NE62,13607
P31751,13608
P03023,13609
D045424,13610
P08004,13611
ATC:S02,13612
Q13133,13613
ATC:H01CC02,13614
P23367,13615
P0AA76,13616
D013456,13617
D003998,13618
ATC:V08CA02,13619
P0A8K1,13620
Q9SS48,13621
P48051,13622
P43251,13623
P26514,13624
P11511,13625
ATC:A02AA04,13626
ATC:B05AA,13627
D000963,13628
ATC:C10BX09,13629
P12724,13630
ATC:G01A,13631
D000475,13632
P35557,13633
D009711,13634
ATC:C02LF01,13635
P20645,13636
D034444,13637
P0A6G7,13638
P23368,13639
ATC:L02AE03,13640
D018926,13641
D000578,13642
D024342,13643
P08263,13644
P00895,13645
D044966,13646
D007211,13647
D004247,13648
P32320,13649
P0AFD6,13650
Q9Y6L6,13651
P48507,13652
ATC:L01XE,13653
ATC:R06AE,13654
P49429,13655
Q99611,13656
P21340,13657
P11021,13658
P00893,13659
ATC:N06AA,13660
P08048,13661
ATC:A08AA62,13662
Q9HCC0,13663
P21953,13664
D006281,13665
ATC:G01,13666
P00156,13667
D024322,13668
D007275,13669
Q16222,13670
Q47537,13671
P60844,13672
D057949,13673
P23526,13674
P54855,13675
ATC:J05,13676
D012459,13677
P63316,13678
P08432,13679
ATC:D04AA,13680
P30101,13681
ATC:V03AF09,13682
D008563,13683
D000145,13684
ATC:A06A,13685
D002756,13686
ATC:B01AB10,13687
Q8NER1,13688
ATC:C01DX52,13689
P05062,13690
P14060,13691
Q711T7,13692
ATC:J01XA,13693
P75826,13694
Q86Y39,13695
P29401,13696
ATC:L01BC,13697
D062365,13698
Q9H477,13699
D063086,13700
Q9UHK6,13701
D002301,13702
ATC:V03AN02,13703
D002396,13704
Q8N4J0,13705
D009294,13706
P32784,13707
Q9ZUY3,13708
P0ABQ4,13709
D000305,13710
D000485,13711
D016588,13712
D006634,13713
ATC:L02,13714
ATC:N01BA,13715
Q9H302,13716
P07944,13717
P37698,13718
P23677,13719
P27833,13720
Q9UHI5,13721
P07607,13722
ATC:J01GA01,13723
ATC:G03XA02,13724
P07147,13725
Q3V1D3,13726
Q9QNF7,13727
P02144,13728
P38067,13729
D011759,13730
Q38882,13731
Q9HAN9,13732
D058905,13733
ATC:G03D,13734
ATC:J05AR11,13735
P24941,13736
D011725,13737
ATC:A16AB12,13738
P34024,13739
D011090,13740
P0A853,13741
D004785,13742
Q9KX40,13743
P47929,13744
P30085,13745
ATC:S03CA04,13746
D009824,13747
D014233,13748
ATC:S01G,13749
P08069,13750
D000814,13751
P41440,13752
Q6XVG2,13753
D012739,13754
O67648,13755
P62593,13756
ATC:L02B,13757
P10441,13758
O43561,13759
ATC:N02A,13760
D004983,13761
ATC:G03AB,13762
P50120,13763
P17540,13764
D010636,13765
Q9Y5N1,13766
P36544,13767
Q12887,13768
P53101,13769
Q02127,13770
ATC:G02,13771
P23945,13772
D010447,13773
P61278,13774
P43007,13775
P03176,13776
A0A0B4N3W2,13777
P0AE76,13778
P08524,13779
D054795,13780
P50052,13781
P05618,13782
Q9EQF5,13783
Q922R8,13784
P32377,13785
Q8TDN7,13786
P11797,13787
ATC:L03AA12,13788
ATC:J01EB07,13789
D011971,13790
D005768,13791
ATC:R01AD12,13792
D058646,13793
O00206,13794
P41216,13795
ATC:L04AB02,13796
D019995,13797
D050111,13798
P17931,13799
D015068,13800
P77044,13801
P00488,13802
ATC:B01A,13803
Q9HCN8,13804
P31547,13805
Q9CY64,13806
ATC:R06AA07,13807
ATC:P01AB,13808
Q07982,13809
ATC:R03B,13810
O75310,13811
Q9H2F3,13812
Q9BYC2,13813
Q66GT5,13814
P0AF18,13815
D014815,13816
D006213,13817
P09848,13818
Q8BTX9,13819
P46637,13820
D007769,13821
ATC:J01CR50,13822
P05543,13823
O95340,13824
P53798,13825
Q6ZMR3,13826
ATC:J01M,13827
P36673,13828
P27127,13829
P15259,13830
P62745,13831
ATC:J01DI54,13832
P28845,13833
D007546,13834
O15530,13835
Q61462,13836
P69874,13837
Q9SFV7,13838
D050339,13839
D000809,13840
Q6UWM7,13841
D005502,13842
P00903,13843
P0A887,13844
P0C0F4,13845
P60334,13846
Q9Y223,13847
P05791,13848
ATC:A02AB,13849
P97493,13850
Q6NVY1,13851
P25705,13852
P0A725,13853
D014803,13854
P37058,13855
D000978,13856
P07277,13857
P63092,13858
P46734,13859
P04746,13860
D025101,13861
Q15800,13862
Q94JQ4,13863
P16442,13864
D007783,13865
Q64520,13866
Q92918,13867
P60903,13868
P9WK17,13869
Q16851,13870
Q01279,13871
P0ABK2,13872
D065695,13873
ATC:J01EE02,13874
Q14534,13875
P78334,13876
D000959,13877
ATC:M01AX,13878
P77624,13879
ATC:A07EA,13880
P35368,13881
P10828,13882
D012822,13883
ATC:A07EC03,13884
Q9BU02,13885
Q6P531,13886
D010592,13887
ATC:S01HA,13888
Q99418,13889
Q9H2G2,13890
P56777,13891
P09158,13892
D013402,13893
Q91YL3,13894
ATC:C10AC,13895
D018726,13896
P29466,13897
Q9Y6F1,13898
P42941,13899
P0A830,13900
P45452,13901
ATC:V08D,13902
D010187,13903
ATC:S01AX09,13904
P33940,13905
P08913,13906
P09551,13907
D058666,13908
O95470,13909
P0A879,13910
Q00764,13911
ATC:N03AC,13912
ATC:N03AX,13913
ATC:N05CX,13914
D039821,13915
ATC:B06AC,13916
D006490,13917
ATC:N06AB,13918
D013012,13919
P77231,13920
D018906,13921
P13009,13922
Q7TNG8,13923
D010879,13924
ATC:M05BX03,13925
D006131,13926
P23280,13927
D065346,13928
P31120,13929
ATC:S01FA54,13930
ATC:S01CA,13931
ATC:C03BA08,13932
ATC:L01C,13933
Q80TL1,13934
D061065,13935
D006846,13936
D002951,13937
P06730,13938
P07339,13939
ATC:V04CJ,13940
P28332,13941
Q9Y5U8,13942
P00739,13943
Q06520,13944
D002316,13945
D006575,13946
P60472,13947
P21156,13948
D000476,13949
D065689,13950
P18548,13951
Q99943,13952
Q94A02,13953
Q969S2,13954
P24529,13955
Q16613,13956
D018722,13957
D065089,13958
P14618,13959
D012634,13960
D003374,13961
O14521,13962
Q07938,13963
